,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol*chlorides,alcohol*citric acid,alcohol*density,alcohol*fixed acidity,alcohol*free sulfur dioxide,alcohol*pH,alcohol*residual sugar,alcohol*sulphates,alcohol*total sulfur dioxide,alcohol*volatile acidity,chlorides*citric acid,chlorides*density,chlorides*fixed acidity,chlorides*free sulfur dioxide,chlorides*pH,chlorides*residual sugar,chlorides*sulphates,chlorides*total sulfur dioxide,chlorides*volatile acidity,citric acid*density,citric acid*fixed acidity,citric acid*free sulfur dioxide,citric acid*pH,citric acid*residual sugar,citric acid*sulphates,citric acid*total sulfur dioxide,citric acid*volatile acidity,density*fixed acidity,density*free sulfur dioxide,density*pH,density*residual sugar,density*sulphates,density*total sulfur dioxide,density*volatile acidity,fixed acidity*free sulfur dioxide,fixed acidity*pH,fixed acidity*residual sugar,fixed acidity*sulphates,fixed acidity*total sulfur dioxide,fixed acidity*volatile acidity,free sulfur dioxide*pH,free sulfur dioxide*residual sugar,free sulfur dioxide*sulphates,free sulfur dioxide*total sulfur dioxide,free sulfur dioxide*volatile acidity,pH*residual sugar,pH*sulphates,pH*total sulfur dioxide,pH*volatile acidity,residual sugar*sulphates,residual sugar*total sulfur dioxide,residual sugar*volatile acidity,sulphates*total sulfur dioxide,sulphates*volatile acidity,total sulfur dioxide*volatile acidity,alcohol**2,chlorides**2,citric acid**2,density**2,fixed acidity**2,free sulfur dioxide**2,pH**2,residual sugar**2,sulphates**2,total sulfur dioxide**2,volatile acidity**2
65,7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,5,0.9374,0.545,10.85858,78.48,43.6,37.169000000000004,50.685,4.251,119.9,7.9025,0.0043,0.08567319999999999,0.6192,0.344,0.29325999999999997,0.3999,0.03354,0.946,0.062349999999999996,0.04981,0.36000000000000004,0.2,0.1705,0.23250000000000004,0.019500000000000003,0.55,0.03625,7.17264,3.9848,3.397042,4.6323300000000005,0.38851800000000003,10.9582,0.7222449999999999,28.8,24.552000000000003,33.480000000000004,2.8080000000000003,79.2,5.22,13.64,18.6,1.56,44.0,2.9,15.856500000000002,1.3299,37.510000000000005,2.47225,1.8135000000000001,51.150000000000006,3.3712500000000003,4.29,0.28275,7.975,118.81,0.007395999999999999,0.0025000000000000005,0.9924144399999999,51.84,16.0,11.628100000000002,21.622500000000002,0.1521,121.0,0.525625
66,7.5,0.52,0.11,1.5,0.079,11.0,39.0,0.9968,3.42,0.58,9.6,5,0.7584,1.056,9.56928,72.0,105.6,32.832,14.399999999999999,5.568,374.4,4.992,0.00869,0.0787472,0.5925,0.869,0.27018,0.1185,0.04582,3.081,0.04108,0.10964800000000001,0.825,1.21,0.3762,0.165,0.0638,4.29,0.0572,7.476,10.9648,3.409056,1.4952,0.578144,38.8752,0.518336,82.5,25.65,11.25,4.35,292.5,3.9000000000000004,37.62,16.5,6.38,429.0,5.720000000000001,5.13,1.9835999999999998,133.38,1.7784,0.8699999999999999,58.5,0.78,22.619999999999997,0.3016,20.28,92.16,0.006241,0.0121,0.9936102400000001,56.25,121.0,11.696399999999999,2.25,0.3364,1521.0,0.27040000000000003
67,6.6,0.705,0.07,1.6,0.076,6.0,15.0,0.9962,3.44,0.58,10.7,5,0.8131999999999999,0.749,10.659339999999998,70.61999999999999,64.19999999999999,36.808,17.12,6.2059999999999995,160.5,7.543499999999999,0.00532,0.07571119999999999,0.5015999999999999,0.45599999999999996,0.26144,0.1216,0.044079999999999994,1.14,0.053579999999999996,0.069734,0.462,0.42000000000000004,0.24080000000000001,0.11200000000000002,0.040600000000000004,1.05,0.049350000000000005,6.57492,5.9772,3.4269279999999998,1.59392,0.577796,14.943,0.702321,39.599999999999994,22.703999999999997,10.56,3.8279999999999994,99.0,4.653,20.64,9.600000000000001,3.4799999999999995,90.0,4.2299999999999995,5.5040000000000004,1.9951999999999999,51.6,2.4252,0.9279999999999999,24.0,1.128,8.7,0.40889999999999993,10.575,114.48999999999998,0.005776,0.004900000000000001,0.9924144399999999,43.559999999999995,36.0,11.833599999999999,2.5600000000000005,0.3364,225.0,0.49702499999999994
68,9.3,0.32,0.57,2.0,0.07400000000000001,27.0,65.0,0.9969,3.28,0.79,10.7,5,0.7918000000000001,6.098999999999999,10.66683,99.51,288.9,35.096,21.4,8.453,695.5,3.424,0.04218,0.0737706,0.6882000000000001,1.9980000000000002,0.24272000000000002,0.14800000000000002,0.05846000000000001,4.8100000000000005,0.023680000000000003,0.568233,5.301,15.389999999999999,1.8695999999999997,1.14,0.4503,37.05,0.18239999999999998,9.271170000000001,26.9163,3.2698319999999996,1.9938,0.787551,64.7985,0.319008,251.10000000000002,30.504,18.6,7.347000000000001,604.5,2.9760000000000004,88.55999999999999,54.0,21.330000000000002,1755.0,8.64,6.56,2.5912,213.2,1.0495999999999999,1.58,130.0,0.64,51.35,0.2528,20.8,114.48999999999998,0.005476000000000002,0.32489999999999997,0.99380961,86.49000000000001,729.0,10.758399999999998,4.0,0.6241000000000001,4225.0,0.1024
69,8.0,0.705,0.05,1.9,0.07400000000000001,8.0,19.0,0.9962,3.34,0.95,10.5,6,0.7770000000000001,0.525,10.4601,84.0,84.0,35.07,19.95,9.975,199.5,7.4025,0.0037000000000000006,0.07371880000000001,0.5920000000000001,0.5920000000000001,0.24716000000000002,0.1406,0.0703,1.4060000000000001,0.05217,0.04981,0.4,0.4,0.167,0.095,0.0475,0.9500000000000001,0.03525,7.9696,7.9696,3.327308,1.89278,0.94639,18.927799999999998,0.702321,64.0,26.72,15.2,7.6,152.0,5.64,26.72,15.2,7.6,152.0,5.64,6.345999999999999,3.1729999999999996,63.459999999999994,2.3547,1.805,36.1,1.3395,18.05,0.66975,13.395,110.25,0.005476000000000002,0.0025000000000000005,0.9924144399999999,64.0,64.0,11.1556,3.61,0.9025,361.0,0.49702499999999994
70,7.7,0.63,0.08,1.9,0.076,15.0,27.0,0.9967,3.32,0.54,9.5,6,0.722,0.76,9.46865,73.15,142.5,31.54,18.05,5.130000000000001,256.5,5.985,0.00608,0.0757492,0.5852,1.14,0.25232,0.1444,0.04104,2.052,0.04788,0.079736,0.616,1.2,0.2656,0.152,0.0432,2.16,0.0504,7.67459,14.9505,3.309044,1.89373,0.5382180000000001,26.9109,0.6279210000000001,115.5,25.564,14.629999999999999,4.158,207.9,4.851,49.8,28.5,8.100000000000001,405.0,9.45,6.308,1.7928,89.64,2.0916,1.026,51.3,1.1969999999999998,14.580000000000002,0.3402,17.01,90.25,0.005776,0.0064,0.99341089,59.290000000000006,225.0,11.0224,3.61,0.2916,729.0,0.39690000000000003
71,7.7,0.67,0.23,2.1,0.08800000000000001,17.0,96.0,0.9962,3.32,0.48,9.5,5,0.8360000000000001,2.185,9.463899999999999,73.15,161.5,31.54,19.95,4.56,912.0,6.365,0.020240000000000005,0.08766560000000001,0.6776000000000001,1.4960000000000002,0.29216000000000003,0.18480000000000002,0.04224,8.448,0.05896000000000001,0.229126,1.7710000000000001,3.91,0.7636,0.48300000000000004,0.1104,22.080000000000002,0.15410000000000001,7.67074,16.9354,3.307384,2.09202,0.478176,95.6352,0.667454,130.9,25.564,16.17,3.6959999999999997,739.2,5.159000000000001,56.44,35.7,8.16,1632.0,11.39,6.9719999999999995,1.5936,318.71999999999997,2.2244,1.008,201.60000000000002,1.4070000000000003,46.08,0.3216,64.32000000000001,90.25,0.007744000000000002,0.0529,0.9924144399999999,59.290000000000006,289.0,11.0224,4.41,0.2304,9216.0,0.4489000000000001
72,7.7,0.69,0.22,1.9,0.084,18.0,94.0,0.9961,3.31,0.48,9.5,5,0.798,2.09,9.46295,73.15,171.0,31.445,18.05,4.56,893.0,6.555,0.01848,0.08367240000000001,0.6468,1.512,0.27804,0.1596,0.04032,7.896000000000001,0.05796,0.219142,1.694,3.96,0.7282000000000001,0.418,0.1056,20.68,0.1518,7.66997,17.9298,3.297091,1.89259,0.478128,93.6334,0.687309,138.6,25.487000000000002,14.629999999999999,3.6959999999999997,723.8000000000001,5.313,59.58,34.199999999999996,8.64,1692.0,12.419999999999998,6.289,1.5888,311.14,2.2839,0.9119999999999999,178.6,1.311,45.12,0.33119999999999994,64.86,90.25,0.007056000000000001,0.0484,0.99221521,59.290000000000006,324.0,10.956100000000001,3.61,0.2304,8836.0,0.4760999999999999
73,8.3,0.675,0.26,2.1,0.084,11.0,43.0,0.9976,3.31,0.53,9.2,4,0.7728,2.392,9.17792,76.36,101.19999999999999,30.451999999999998,19.32,4.8759999999999994,395.59999999999997,6.21,0.021840000000000002,0.08379840000000001,0.6972000000000002,0.924,0.27804,0.17640000000000003,0.044520000000000004,3.612,0.05670000000000001,0.259376,2.1580000000000004,2.8600000000000003,0.8606,0.546,0.1378,11.18,0.17550000000000002,8.280080000000002,10.973600000000001,3.3020560000000003,2.0949600000000004,0.5287280000000001,42.8968,0.6733800000000001,91.30000000000001,27.473000000000003,17.430000000000003,4.399000000000001,356.90000000000003,5.602500000000001,36.410000000000004,23.1,5.83,473.0,7.425000000000001,6.9510000000000005,1.7543000000000002,142.33,2.2342500000000003,1.1130000000000002,90.3,1.4175000000000002,22.790000000000003,0.35775000000000007,29.025000000000002,84.63999999999999,0.007056000000000001,0.06760000000000001,0.99520576,68.89000000000001,121.0,10.956100000000001,4.41,0.28090000000000004,1849.0,0.45562500000000006
74,9.7,0.32,0.54,2.5,0.094,28.0,83.0,0.9984,3.28,0.82,9.6,5,0.9024,5.184,9.584639999999998,93.11999999999999,268.8,31.487999999999996,24.0,7.871999999999999,796.8,3.072,0.050760000000000007,0.09384959999999999,0.9117999999999999,2.632,0.30832,0.235,0.07708,7.802,0.03008,0.5391360000000001,5.2379999999999995,15.120000000000001,1.7712,1.35,0.4428,44.82,0.1728,9.684479999999999,27.955199999999998,3.2747519999999994,2.496,0.8186879999999999,82.8672,0.319488,271.59999999999997,31.815999999999995,24.25,7.953999999999999,805.0999999999999,3.1039999999999996,91.83999999999999,70.0,22.959999999999997,2324.0,8.96,8.2,2.6895999999999995,272.24,1.0495999999999999,2.05,207.5,0.8,68.06,0.26239999999999997,26.560000000000002,92.16,0.008836,0.2916,0.9968025599999999,94.08999999999999,784.0,10.758399999999998,6.25,0.6723999999999999,6889.0,0.1024
75,8.8,0.41,0.64,2.2,0.09300000000000001,9.0,42.0,0.9986,3.54,0.66,10.5,5,0.9765000000000001,6.72,10.4853,92.4,94.5,37.17,23.1,6.930000000000001,441.0,4.305,0.05952000000000001,0.09286980000000002,0.8184000000000001,0.8370000000000001,0.32922000000000007,0.20460000000000003,0.06138000000000001,3.9060000000000006,0.038130000000000004,0.639104,5.632000000000001,5.76,2.2656,1.4080000000000001,0.42240000000000005,26.88,0.26239999999999997,8.787680000000002,8.987400000000001,3.535044,2.1969200000000004,0.6590760000000001,41.9412,0.409426,79.2,31.152000000000005,19.360000000000003,5.808000000000001,369.6,3.608,31.86,19.8,5.94,378.0,3.69,7.788000000000001,2.3364000000000003,148.68,1.4514,1.4520000000000002,92.4,0.902,27.720000000000002,0.2706,17.22,110.25,0.008649000000000002,0.4096,0.99720196,77.44000000000001,81.0,12.531600000000001,4.840000000000001,0.43560000000000004,1764.0,0.16809999999999997
76,8.8,0.41,0.64,2.2,0.09300000000000001,9.0,42.0,0.9986,3.54,0.66,10.5,5,0.9765000000000001,6.72,10.4853,92.4,94.5,37.17,23.1,6.930000000000001,441.0,4.305,0.05952000000000001,0.09286980000000002,0.8184000000000001,0.8370000000000001,0.32922000000000007,0.20460000000000003,0.06138000000000001,3.9060000000000006,0.038130000000000004,0.639104,5.632000000000001,5.76,2.2656,1.4080000000000001,0.42240000000000005,26.88,0.26239999999999997,8.787680000000002,8.987400000000001,3.535044,2.1969200000000004,0.6590760000000001,41.9412,0.409426,79.2,31.152000000000005,19.360000000000003,5.808000000000001,369.6,3.608,31.86,19.8,5.94,378.0,3.69,7.788000000000001,2.3364000000000003,148.68,1.4514,1.4520000000000002,92.4,0.902,27.720000000000002,0.2706,17.22,110.25,0.008649000000000002,0.4096,0.99720196,77.44000000000001,81.0,12.531600000000001,4.840000000000001,0.43560000000000004,1764.0,0.16809999999999997
77,6.8,0.785,0.0,2.4,0.10400000000000001,14.0,30.0,0.9966,3.52,0.55,10.7,6,1.1128,0.0,10.66362,72.75999999999999,149.79999999999998,37.663999999999994,25.679999999999996,5.885,321.0,8.3995,0.0,0.10364640000000001,0.7072,1.4560000000000002,0.36608,0.24960000000000002,0.05720000000000001,3.12,0.08164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77688,13.9524,3.508032,2.39184,0.5481300000000001,29.898,0.7823310000000001,95.2,23.936,16.32,3.74,204.0,5.338,49.28,33.6,7.700000000000001,420.0,10.99,8.448,1.9360000000000002,105.6,2.7632000000000003,1.32,72.0,1.884,16.5,0.4317500000000001,23.55,114.48999999999998,0.010816000000000003,0.0,0.9932115600000001,46.239999999999995,196.0,12.3904,5.76,0.30250000000000005,900.0,0.616225
78,6.7,0.75,0.12,2.0,0.086,12.0,80.0,0.9958,3.38,0.52,10.1,5,0.8685999999999999,1.212,10.05758,67.67,121.19999999999999,34.138,20.2,5.252,808.0,7.574999999999999,0.01032,0.0856388,0.5761999999999999,1.032,0.29068,0.172,0.044719999999999996,6.879999999999999,0.0645,0.11949599999999999,0.8039999999999999,1.44,0.40559999999999996,0.24,0.0624,9.6,0.09,6.671860000000001,11.9496,3.365804,1.9916,0.517816,79.664,0.74685,80.4,22.646,13.4,3.4840000000000004,536.0,5.025,40.56,24.0,6.24,960.0,9.0,6.76,1.7576,270.4,2.535,1.04,160.0,1.5,41.6,0.39,60.0,102.00999999999999,0.007395999999999999,0.0144,0.9916176400000001,44.89,144.0,11.424399999999999,4.0,0.27040000000000003,6400.0,0.5625
79,8.3,0.625,0.2,1.5,0.08,27.0,119.0,0.9972,3.16,1.12,9.1,4,0.728,1.82,9.07452,75.53,245.7,28.756,13.649999999999999,10.192,1082.8999999999999,5.6875,0.016,0.079776,0.664,2.16,0.2528,0.12,0.08960000000000001,9.52,0.05,0.19944,1.6600000000000001,5.4,0.6320000000000001,0.30000000000000004,0.22400000000000003,23.8,0.125,8.276760000000001,26.9244,3.151152,1.4958,1.116864,118.6668,0.62325,224.10000000000002,26.228000000000005,12.450000000000001,9.296000000000001,987.7,5.1875,85.32000000000001,40.5,30.240000000000002,3213.0,16.875,4.74,3.5392000000000006,376.04,1.975,1.6800000000000002,178.5,0.9375,133.28,0.7000000000000001,74.375,82.80999999999999,0.0064,0.04000000000000001,0.9944078399999999,68.89000000000001,729.0,9.985600000000002,2.25,1.2544000000000002,14161.0,0.390625
80,6.2,0.45,0.2,1.6,0.069,3.0,15.0,0.9958,3.41,0.56,9.2,5,0.6348,1.8399999999999999,9.16136,57.04,27.599999999999998,31.372,14.719999999999999,5.152,138.0,4.14,0.013800000000000002,0.06871020000000001,0.42780000000000007,0.20700000000000002,0.23529000000000003,0.11040000000000001,0.03864000000000001,1.0350000000000001,0.031050000000000005,0.19916,1.2400000000000002,0.6000000000000001,0.682,0.32000000000000006,0.11200000000000002,3.0,0.09000000000000001,6.17396,2.9874,3.395678,1.59328,0.557648,14.937000000000001,0.44811,18.6,21.142000000000003,9.920000000000002,3.4720000000000004,93.0,2.79,10.23,4.800000000000001,1.6800000000000002,45.0,1.35,5.456,1.9096000000000002,51.150000000000006,1.5345000000000002,0.8960000000000001,24.0,0.7200000000000001,8.4,0.25200000000000006,6.75,84.63999999999999,0.0047610000000000005,0.04000000000000001,0.9916176400000001,38.440000000000005,9.0,11.628100000000002,2.5600000000000005,0.31360000000000005,225.0,0.2025
81,7.8,0.43,0.7,1.9,0.46399999999999997,22.0,67.0,0.9974,3.13,1.28,9.4,5,4.3616,6.58,9.37556,73.32000000000001,206.8,29.422,17.86,12.032,629.8000000000001,4.042,0.3248,0.46279359999999997,3.6191999999999998,10.207999999999998,1.4523199999999998,0.8815999999999999,0.59392,31.087999999999997,0.19951999999999998,0.6981799999999999,5.46,15.399999999999999,2.191,1.3299999999999998,0.8959999999999999,46.9,0.301,7.779719999999999,21.9428,3.1218619999999997,1.8950599999999997,1.276672,66.8258,0.428882,171.6,24.413999999999998,14.819999999999999,9.984,522.6,3.354,68.86,41.8,28.16,1474.0,9.459999999999999,5.946999999999999,4.0064,209.70999999999998,1.3458999999999999,2.432,127.3,0.817,85.76,0.5504,28.81,88.36000000000001,0.21529599999999996,0.48999999999999994,0.9948067599999999,60.839999999999996,484.0,9.796899999999999,3.61,1.6384,4489.0,0.18489999999999998
82,7.4,0.5,0.47,2.0,0.086,21.0,73.0,0.997,3.36,0.57,9.1,5,0.7825999999999999,4.276999999999999,9.0727,67.34,191.1,30.575999999999997,18.2,5.186999999999999,664.3,4.55,0.04042,0.085742,0.6364,1.8059999999999998,0.28895999999999994,0.172,0.049019999999999994,6.278,0.043,0.46858999999999995,3.4779999999999998,9.87,1.5792,0.94,0.26789999999999997,34.309999999999995,0.235,7.377800000000001,20.937,3.34992,1.994,0.56829,72.781,0.4985,155.4,24.864,14.8,4.218,540.2,3.7,70.56,42.0,11.969999999999999,1533.0,10.5,6.72,1.9151999999999998,245.28,1.68,1.14,146.0,1.0,41.61,0.285,36.5,82.80999999999999,0.007395999999999999,0.22089999999999999,0.994009,54.760000000000005,441.0,11.289599999999998,4.0,0.32489999999999997,5329.0,0.25
83,7.3,0.67,0.26,1.8,0.401,16.0,51.0,0.9969,3.16,1.14,9.4,5,3.7694000000000005,2.4440000000000004,9.37086,68.62,150.4,29.704000000000004,16.92,10.716,479.40000000000003,6.298000000000001,0.10426,0.3997569,2.9273000000000002,6.416,1.26716,0.7218000000000001,0.45714,20.451,0.26867,0.25919400000000004,1.898,4.16,0.8216000000000001,0.468,0.2964,13.26,0.17420000000000002,7.2773699999999995,15.9504,3.150204,1.7944200000000001,1.136466,50.8419,0.667923,116.8,23.068,13.14,8.322,372.3,4.891,50.56,28.8,18.24,816.0,10.72,5.688000000000001,3.6024,161.16,2.1172000000000004,2.052,91.8,1.2060000000000002,58.13999999999999,0.7638,34.17,88.36000000000001,0.16080100000000003,0.06760000000000001,0.99380961,53.29,256.0,9.985600000000002,3.24,1.2995999999999999,2601.0,0.4489000000000001
84,6.3,0.3,0.48,1.8,0.069,18.0,61.0,0.9959,3.44,0.78,10.3,6,0.7107000000000001,4.944,10.25777,64.89,185.4,35.432,18.540000000000003,8.034,628.3000000000001,3.0900000000000003,0.033120000000000004,0.0687171,0.43470000000000003,1.242,0.23736000000000002,0.12420000000000002,0.05382000000000001,4.2090000000000005,0.0207,0.478032,3.024,8.64,1.6512,0.864,0.3744,29.279999999999998,0.144,6.27417,17.9262,3.425896,1.79262,0.776802,60.749900000000004,0.29877,113.39999999999999,21.672,11.34,4.914,384.3,1.89,61.92,32.4,14.040000000000001,1098.0,5.3999999999999995,6.192,2.6832000000000003,209.84,1.032,1.4040000000000001,109.8,0.54,47.58,0.23399999999999999,18.3,106.09000000000002,0.0047610000000000005,0.2304,0.99181681,39.69,324.0,11.833599999999999,3.24,0.6084,3721.0,0.09
85,6.9,0.55,0.15,2.2,0.076,19.0,40.0,0.9961,3.41,0.59,10.1,5,0.7676,1.515,10.060609999999999,69.69,191.9,34.441,22.220000000000002,5.959,404.0,5.555000000000001,0.011399999999999999,0.0757036,0.5244,1.444,0.25916,0.16720000000000002,0.04484,3.04,0.041800000000000004,0.149415,1.035,2.85,0.5115,0.33,0.0885,6.0,0.0825,6.87309,18.9259,3.396701,2.19142,0.587699,39.844,0.547855,131.1,23.529000000000003,15.180000000000001,4.071,276.0,3.7950000000000004,64.79,41.800000000000004,11.209999999999999,760.0,10.450000000000001,7.502000000000001,2.0119,136.4,1.8755000000000002,1.298,88.0,1.2100000000000002,23.599999999999998,0.3245,22.0,102.00999999999999,0.005776,0.0225,0.99221521,47.61000000000001,361.0,11.628100000000002,4.840000000000001,0.34809999999999997,1600.0,0.30250000000000005
86,8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,6,1.089,2.7720000000000002,9.87228,85.14,198.0,29.007,18.81,19.305,1346.4,4.851,0.030800000000000004,0.109692,0.946,2.2,0.32230000000000003,0.209,0.2145,14.96,0.053899999999999997,0.279216,2.408,5.6000000000000005,0.8204000000000001,0.532,0.546,38.080000000000005,0.13720000000000002,8.57592,19.944,2.921796,1.89468,1.94454,135.6192,0.488628,172.0,25.198,16.34,16.77,1169.6,4.2139999999999995,58.6,38.0,39.0,2720.0,9.8,5.567,5.7135,398.48,1.4357,3.7049999999999996,258.4,0.9309999999999999,265.2,0.9555,66.64,98.01,0.0121,0.07840000000000001,0.9944078399999999,73.96,400.0,8.584900000000001,3.61,3.8024999999999998,18496.0,0.24009999999999998
87,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,5,0.5952,2.496,9.56736,73.92,86.39999999999999,32.544,18.24,6.144,297.59999999999997,4.704,0.01612,0.0617892,0.4774,0.558,0.21018,0.11779999999999999,0.03968,1.922,0.03038,0.259116,2.0020000000000002,2.34,0.8814000000000001,0.494,0.16640000000000002,8.06,0.1274,7.67382,8.9694,3.378474,1.89354,0.6378240000000001,30.8946,0.488334,69.3,26.103,14.629999999999999,4.928,238.70000000000002,3.773,30.51,17.099999999999998,5.76,279.0,4.41,6.441,2.1696,105.09,1.6611,1.216,58.9,0.9309999999999999,19.84,0.3136,15.19,92.16,0.0038439999999999998,0.06760000000000001,0.9932115600000001,59.290000000000006,81.0,11.4921,3.61,0.4096,961.0,0.24009999999999998
88,9.3,0.39,0.44,2.1,0.107,34.0,125.0,0.9978,3.14,1.22,9.5,5,1.0165,4.18,9.4791,88.35000000000001,323.0,29.830000000000002,19.95,11.59,1187.5,3.705,0.04708,0.1067646,0.9951000000000001,3.638,0.33598,0.2247,0.13054,13.375,0.04173,0.43903200000000003,4.0920000000000005,14.96,1.3816000000000002,0.924,0.5367999999999999,55.0,0.1716,9.27954,33.925200000000004,3.133092,2.09538,1.217316,124.72500000000001,0.38914200000000004,316.20000000000005,29.202,19.53,11.346,1162.5,3.6270000000000002,106.76,71.4,41.48,4250.0,13.26,6.594,3.8308,392.5,1.2246000000000001,2.562,262.5,0.8190000000000001,152.5,0.4758,48.75,90.25,0.011448999999999999,0.1936,0.99560484,86.49000000000001,1156.0,9.8596,4.41,1.4884,15625.0,0.1521
89,7.0,0.62,0.08,1.8,0.076,8.0,24.0,0.9978,3.48,0.53,9.0,5,0.6839999999999999,0.72,8.9802,63.0,72.0,31.32,16.2,4.7700000000000005,216.0,5.58,0.00608,0.0758328,0.532,0.608,0.26448,0.1368,0.04028,1.8239999999999998,0.047119999999999995,0.079824,0.56,0.64,0.2784,0.14400000000000002,0.0424,1.92,0.0496,6.9846,7.9824,3.472344,1.79604,0.528834,23.947200000000002,0.618636,56.0,24.36,12.6,3.71,168.0,4.34,27.84,14.4,4.24,192.0,4.96,6.264,1.8444,83.52,2.1576,0.9540000000000001,43.2,1.116,12.72,0.3286,14.879999999999999,81.0,0.005776,0.0064,0.99560484,49.0,64.0,12.1104,3.24,0.28090000000000004,576.0,0.3844
90,7.9,0.52,0.26,1.9,0.079,42.0,140.0,0.9964,3.23,0.54,9.5,5,0.7505000000000001,2.47,9.4658,75.05,399.0,30.685,18.05,5.130000000000001,1330.0,4.94,0.02054,0.0787156,0.6241,3.318,0.25517,0.15009999999999998,0.042660000000000003,11.06,0.04108,0.259064,2.0540000000000003,10.92,0.8398,0.494,0.14040000000000002,36.4,0.13520000000000001,7.87156,41.8488,3.218372,1.8931599999999997,0.538056,139.49599999999998,0.518128,331.8,25.517,15.01,4.266000000000001,1106.0,4.1080000000000005,135.66,79.8,22.68,5880.0,21.84,6.137,1.7442000000000002,452.2,1.6796,1.026,266.0,0.988,75.60000000000001,0.28080000000000005,72.8,90.25,0.006241,0.06760000000000001,0.9928129599999999,62.410000000000004,1764.0,10.4329,3.61,0.2916,19600.0,0.27040000000000003
91,8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,6,1.089,2.7720000000000002,9.87228,85.14,198.0,29.007,18.81,19.305,1346.4,4.851,0.030800000000000004,0.109692,0.946,2.2,0.32230000000000003,0.209,0.2145,14.96,0.053899999999999997,0.279216,2.408,5.6000000000000005,0.8204000000000001,0.532,0.546,38.080000000000005,0.13720000000000002,8.57592,19.944,2.921796,1.89468,1.94454,135.6192,0.488628,172.0,25.198,16.34,16.77,1169.6,4.2139999999999995,58.6,38.0,39.0,2720.0,9.8,5.567,5.7135,398.48,1.4357,3.7049999999999996,258.4,0.9309999999999999,265.2,0.9555,66.64,98.01,0.0121,0.07840000000000001,0.9944078399999999,73.96,400.0,8.584900000000001,3.61,3.8024999999999998,18496.0,0.24009999999999998
92,8.6,0.49,0.29,2.0,0.11,19.0,133.0,0.9972,2.93,1.98,9.8,5,1.078,2.842,9.77256,84.28,186.20000000000002,28.714000000000002,19.6,19.404,1303.4,4.8020000000000005,0.0319,0.109692,0.946,2.09,0.32230000000000003,0.22,0.2178,14.63,0.053899999999999997,0.289188,2.4939999999999998,5.51,0.8497,0.58,0.5741999999999999,38.57,0.14209999999999998,8.57592,18.9468,2.921796,1.9944,1.974456,132.6276,0.488628,163.4,25.198,17.2,17.028,1143.8,4.2139999999999995,55.67,38.0,37.62,2527.0,9.31,5.86,5.8014,389.69,1.4357,3.96,266.0,0.98,263.34,0.9702,65.17,96.04000000000002,0.0121,0.0841,0.9944078399999999,73.96,361.0,8.584900000000001,4.0,3.9204,17689.0,0.24009999999999998
93,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,5,0.5952,2.496,9.56736,73.92,86.39999999999999,32.544,18.24,6.144,297.59999999999997,4.704,0.01612,0.0617892,0.4774,0.558,0.21018,0.11779999999999999,0.03968,1.922,0.03038,0.259116,2.0020000000000002,2.34,0.8814000000000001,0.494,0.16640000000000002,8.06,0.1274,7.67382,8.9694,3.378474,1.89354,0.6378240000000001,30.8946,0.488334,69.3,26.103,14.629999999999999,4.928,238.70000000000002,3.773,30.51,17.099999999999998,5.76,279.0,4.41,6.441,2.1696,105.09,1.6611,1.216,58.9,0.9309999999999999,19.84,0.3136,15.19,92.16,0.0038439999999999998,0.06760000000000001,0.9932115600000001,59.290000000000006,81.0,11.4921,3.61,0.4096,961.0,0.24009999999999998
94,5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,4,0.4725,0.42,10.4349,52.5,430.5,39.375,14.7,5.04,892.5,10.71,0.0018,0.044721,0.22499999999999998,1.845,0.16874999999999998,0.063,0.021599999999999998,3.8249999999999997,0.045899999999999996,0.039752,0.2,1.6400000000000001,0.15,0.055999999999999994,0.0192,3.4,0.0408,4.969,40.7458,3.72675,1.39132,0.477024,84.473,1.013676,205.0,18.75,7.0,2.4,425.0,5.1,153.75,57.4,19.68,3485.0,41.82,5.25,1.7999999999999998,318.75,3.825,0.6719999999999999,118.99999999999999,1.428,40.8,0.4896,86.7,110.25,0.002025,0.0016,0.98763844,25.0,1681.0,14.0625,1.9599999999999997,0.2304,7225.0,1.0404
