,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol*chlorides,alcohol*citric acid,alcohol*density,alcohol*fixed acidity,alcohol*free sulfur dioxide,alcohol*pH,alcohol*residual sugar,alcohol*sulphates,alcohol*total sulfur dioxide,alcohol*volatile acidity,chlorides*citric acid,chlorides*density,chlorides*fixed acidity,chlorides*free sulfur dioxide,chlorides*pH,chlorides*residual sugar,chlorides*sulphates,chlorides*total sulfur dioxide,chlorides*volatile acidity,citric acid*density,citric acid*fixed acidity,citric acid*free sulfur dioxide,citric acid*pH,citric acid*residual sugar,citric acid*sulphates,citric acid*total sulfur dioxide,citric acid*volatile acidity,density*fixed acidity,density*free sulfur dioxide,density*pH,density*residual sugar,density*sulphates,density*total sulfur dioxide,density*volatile acidity,fixed acidity*free sulfur dioxide,fixed acidity*pH,fixed acidity*residual sugar,fixed acidity*sulphates,fixed acidity*total sulfur dioxide,fixed acidity*volatile acidity,free sulfur dioxide*pH,free sulfur dioxide*residual sugar,free sulfur dioxide*sulphates,free sulfur dioxide*total sulfur dioxide,free sulfur dioxide*volatile acidity,pH*residual sugar,pH*sulphates,pH*total sulfur dioxide,pH*volatile acidity,residual sugar*sulphates,residual sugar*total sulfur dioxide,residual sugar*volatile acidity,sulphates*total sulfur dioxide,sulphates*volatile acidity,total sulfur dioxide*volatile acidity,alcohol**2,chlorides**2,citric acid**2,density**2,fixed acidity**2,free sulfur dioxide**2,pH**2,residual sugar**2,sulphates**2,total sulfur dioxide**2,volatile acidity**2
1017,7.6,0.16,0.44,1.4,0.043,25.0,109.0,0.9932,3.11,0.75,10.3,6,0.4429,4.532,10.22996,78.28,257.5,32.033,14.42,7.7250000000000005,1122.7,1.6480000000000001,0.01892,0.0427076,0.3268,1.075,0.13373,0.06019999999999999,0.03225,4.686999999999999,0.00688,0.437008,3.344,11.0,1.3684,0.616,0.33,47.96,0.0704,7.5483199999999995,24.83,3.0888519999999997,1.39048,0.7449,108.2588,0.158912,190.0,23.636,10.639999999999999,5.699999999999999,828.4,1.216,77.75,35.0,18.75,2725.0,4.0,4.353999999999999,2.3325,338.99,0.4976,1.0499999999999998,152.6,0.22399999999999998,81.75,0.12,17.44,106.09000000000002,0.0018489999999999997,0.1936,0.9864462399999999,57.76,625.0,9.672099999999999,1.9599999999999997,0.5625,11881.0,0.0256
1018,7.1,0.18,0.42,1.4,0.045,47.0,157.0,0.9916,2.95,0.31,10.5,6,0.4725,4.41,10.4118,74.55,493.5,30.975,14.7,3.255,1648.5,1.89,0.0189,0.044622,0.31949999999999995,2.1149999999999998,0.13275,0.063,0.013949999999999999,7.0649999999999995,0.0081,0.416472,2.9819999999999998,19.74,1.239,0.588,0.13019999999999998,65.94,0.0756,7.04036,46.6052,2.9252200000000004,1.38824,0.307396,155.68120000000002,0.178488,333.7,20.945,9.94,2.201,1114.7,1.2779999999999998,138.65,65.8,14.57,7379.0,8.459999999999999,4.13,0.9145000000000001,463.15000000000003,0.531,0.434,219.79999999999998,0.252,48.67,0.055799999999999995,28.259999999999998,110.25,0.002025,0.17639999999999997,0.9832705600000001,50.41,2209.0,8.7025,1.9599999999999997,0.0961,24649.0,0.0324
1019,8.3,0.14,0.26,1.5,0.049,56.0,189.0,0.9946,3.21,0.62,9.5,6,0.4655,2.47,9.4487,78.85000000000001,532.0,30.495,14.25,5.89,1795.5,1.33,0.012740000000000001,0.048735400000000005,0.40670000000000006,2.744,0.15729,0.07350000000000001,0.03038,9.261000000000001,0.006860000000000001,0.258596,2.1580000000000004,14.56,0.8346,0.39,0.1612,49.14,0.0364,8.255180000000001,55.6976,3.192666,1.4919,0.616652,187.9794,0.139244,464.80000000000007,26.643,12.450000000000001,5.146000000000001,1568.7,1.1620000000000001,179.76,84.0,34.72,10584.0,7.840000000000001,4.8149999999999995,1.9902,606.6899999999999,0.4494,0.9299999999999999,283.5,0.21000000000000002,117.17999999999999,0.0868,26.46,90.25,0.0024010000000000004,0.06760000000000001,0.98922916,68.89000000000001,3136.0,10.3041,2.25,0.3844,35721.0,0.019600000000000003
1020,8.6,0.2,0.42,1.5,0.040999999999999995,35.0,125.0,0.9925,3.11,0.49,11.4,7,0.4674,4.788,11.3145,98.03999999999999,399.0,35.454,17.1,5.586,1425.0,2.2800000000000002,0.017219999999999996,0.0406925,0.3525999999999999,1.4349999999999998,0.12750999999999998,0.06149999999999999,0.020089999999999997,5.124999999999999,0.008199999999999999,0.41685,3.6119999999999997,14.7,1.3061999999999998,0.63,0.20579999999999998,52.5,0.084,8.5355,34.737500000000004,3.086675,1.48875,0.486325,124.0625,0.1985,301.0,26.746,12.899999999999999,4.2139999999999995,1075.0,1.72,108.85,52.5,17.15,4375.0,7.0,4.665,1.5238999999999998,388.75,0.622,0.735,187.5,0.30000000000000004,61.25,0.098,25.0,129.96,0.0016809999999999996,0.17639999999999997,0.9850562500000001,73.96,1225.0,9.672099999999999,2.25,0.24009999999999998,15625.0,0.04000000000000001
1021,8.6,0.2,0.42,1.5,0.040999999999999995,35.0,125.0,0.9925,3.11,0.49,11.4,7,0.4674,4.788,11.3145,98.03999999999999,399.0,35.454,17.1,5.586,1425.0,2.2800000000000002,0.017219999999999996,0.0406925,0.3525999999999999,1.4349999999999998,0.12750999999999998,0.06149999999999999,0.020089999999999997,5.124999999999999,0.008199999999999999,0.41685,3.6119999999999997,14.7,1.3061999999999998,0.63,0.20579999999999998,52.5,0.084,8.5355,34.737500000000004,3.086675,1.48875,0.486325,124.0625,0.1985,301.0,26.746,12.899999999999999,4.2139999999999995,1075.0,1.72,108.85,52.5,17.15,4375.0,7.0,4.665,1.5238999999999998,388.75,0.622,0.735,187.5,0.30000000000000004,61.25,0.098,25.0,129.96,0.0016809999999999996,0.17639999999999997,0.9850562500000001,73.96,1225.0,9.672099999999999,2.25,0.24009999999999998,15625.0,0.04000000000000001
1022,6.8,0.19,0.32,7.05,0.019,54.0,188.0,0.9935,3.25,0.37,11.1,8,0.21089999999999998,3.552,11.02785,75.47999999999999,599.4,36.074999999999996,78.255,4.107,2086.7999999999997,2.109,0.00608,0.0188765,0.12919999999999998,1.026,0.06175,0.13394999999999999,0.00703,3.572,0.00361,0.31792000000000004,2.176,17.28,1.04,2.256,0.1184,60.160000000000004,0.0608,6.7558,53.649,3.2288750000000004,7.004175,0.367595,186.77800000000002,0.18876500000000002,367.2,22.099999999999998,47.94,2.516,1278.3999999999999,1.292,175.5,380.7,19.98,10152.0,10.26,22.912499999999998,1.2025,611.0,0.6175,2.6085,1325.3999999999999,1.3395,69.56,0.0703,35.72,123.21,0.000361,0.1024,0.9870422500000001,46.239999999999995,2916.0,10.5625,49.7025,0.1369,35344.0,0.0361
1023,7.6,0.19,0.38,10.6,0.06,48.0,174.0,0.9962,3.13,0.38,10.5,6,0.63,3.99,10.4601,79.8,504.0,32.865,111.3,3.99,1827.0,1.995,0.0228,0.059772,0.45599999999999996,2.88,0.1878,0.636,0.0228,10.44,0.0114,0.378556,2.888,18.240000000000002,1.1894,4.028,0.1444,66.12,0.0722,7.57112,47.8176,3.1181059999999996,10.559719999999999,0.378556,173.3388,0.189278,364.79999999999995,23.787999999999997,80.55999999999999,2.888,1322.3999999999999,1.444,150.24,508.79999999999995,18.240000000000002,8352.0,9.120000000000001,33.178,1.1894,544.62,0.5947,4.028,1844.3999999999999,2.014,66.12,0.0722,33.06,110.25,0.0036,0.1444,0.9924144399999999,57.76,2304.0,9.796899999999999,112.36,0.1444,30276.0,0.0361
1024,6.8,0.34,0.74,2.8,0.08800000000000001,23.0,185.0,0.9928,3.51,0.7,12.0,6,1.056,8.879999999999999,11.9136,81.6,276.0,42.12,33.599999999999994,8.399999999999999,2220.0,4.08,0.06512000000000001,0.08736640000000001,0.5984,2.024,0.30888,0.2464,0.0616,16.28,0.029920000000000006,0.734672,5.032,17.02,2.5974,2.072,0.518,136.9,0.2516,6.75104,22.8344,3.484728,2.77984,0.69496,183.668,0.337552,156.4,23.868,19.04,4.76,1258.0,2.3120000000000003,80.72999999999999,64.39999999999999,16.099999999999998,4255.0,7.82,9.828,2.457,649.3499999999999,1.1934,1.9599999999999997,518.0,0.952,129.5,0.238,62.900000000000006,144.0,0.007744000000000002,0.5476,0.9856518400000001,46.239999999999995,529.0,12.320099999999998,7.839999999999999,0.48999999999999994,34225.0,0.11560000000000002
1025,6.2,0.15,0.46,1.6,0.039,38.0,123.0,0.993,3.38,0.51,9.7,6,0.37829999999999997,4.462,9.6321,60.14,368.59999999999997,32.785999999999994,15.52,4.947,1193.1,1.4549999999999998,0.01794,0.038727,0.24180000000000001,1.482,0.13182,0.062400000000000004,0.01989,4.797,0.00585,0.45678,2.8520000000000003,17.48,1.5548,0.7360000000000001,0.2346,56.580000000000005,0.069,6.1566,37.734,3.35634,1.5888,0.50643,122.139,0.14895,235.6,20.956,9.920000000000002,3.1620000000000004,762.6,0.9299999999999999,128.44,60.800000000000004,19.38,4674.0,5.7,5.408,1.7238,415.74,0.507,0.8160000000000001,196.8,0.24,62.730000000000004,0.0765,18.45,94.08999999999999,0.001521,0.2116,0.986049,38.440000000000005,1444.0,11.424399999999999,2.5600000000000005,0.2601,15129.0,0.0225
1026,6.6,0.14,0.44,1.6,0.042,47.0,140.0,0.993,3.32,0.51,10.2,6,0.4284,4.4879999999999995,10.128599999999999,67.32,479.4,33.864,16.32,5.202,1428.0,1.428,0.01848,0.041706,0.2772,1.9740000000000002,0.13944,0.06720000000000001,0.02142,5.880000000000001,0.005880000000000001,0.43692,2.904,20.68,1.4607999999999999,0.7040000000000001,0.22440000000000002,61.6,0.06160000000000001,6.5538,46.671,3.29676,1.5888,0.50643,139.02,0.13902,310.2,21.912,10.56,3.3659999999999997,924.0,0.924,156.04,75.2,23.97,6580.0,6.580000000000001,5.312,1.6932,464.79999999999995,0.46480000000000005,0.8160000000000001,224.0,0.22400000000000003,71.4,0.0714,19.6,104.03999999999999,0.0017640000000000002,0.1936,0.986049,43.559999999999995,2209.0,11.0224,2.5600000000000005,0.2601,19600.0,0.019600000000000003
1027,8.0,0.55,0.17,8.2,0.04,13.0,60.0,0.9956,3.09,0.3,9.5,4,0.38,1.6150000000000002,9.4582,76.0,123.5,29.354999999999997,77.89999999999999,2.85,570.0,5.2250000000000005,0.0068000000000000005,0.039824000000000005,0.32,0.52,0.1236,0.32799999999999996,0.012,2.4,0.022000000000000002,0.169252,1.36,2.21,0.5253,1.394,0.051000000000000004,10.200000000000001,0.09350000000000001,7.9648,12.9428,3.076404,8.16392,0.29868,59.736000000000004,0.5475800000000001,104.0,24.72,65.6,2.4,480.0,4.4,40.17,106.6,3.9,780.0,7.15,25.337999999999997,0.9269999999999999,185.39999999999998,1.6995,2.4599999999999995,491.99999999999994,4.51,18.0,0.165,33.0,90.25,0.0016,0.028900000000000006,0.9912193600000001,64.0,169.0,9.5481,67.24,0.09,3600.0,0.30250000000000005
1028,7.0,0.24,0.35,1.5,0.052000000000000005,51.0,128.0,0.9941,3.41,0.59,10.4,7,0.5408000000000001,3.6399999999999997,10.33864,72.8,530.4,35.464000000000006,15.600000000000001,6.136,1331.2,2.496,0.0182,0.0516932,0.36400000000000005,2.652,0.17732000000000003,0.07800000000000001,0.030680000000000002,6.656000000000001,0.01248,0.347935,2.4499999999999997,17.849999999999998,1.1935,0.5249999999999999,0.2065,44.8,0.08399999999999999,6.9587,50.6991,3.389881,1.49115,0.586519,127.2448,0.238584,357.0,23.87,10.5,4.13,896.0,1.68,173.91,76.5,30.09,6528.0,12.24,5.115,2.0119,436.48,0.8184,0.885,192.0,0.36,75.52,0.14159999999999998,30.72,108.16000000000001,0.0027040000000000007,0.12249999999999998,0.98823481,49.0,2601.0,11.628100000000002,2.25,0.34809999999999997,16384.0,0.0576
1029,6.3,0.6,0.44,11.0,0.05,50.0,245.0,0.9972,3.19,0.57,9.3,4,0.4650000000000001,4.0920000000000005,9.27396,58.59,465.00000000000006,29.667,102.30000000000001,5.301,2278.5,5.58,0.022000000000000002,0.04986,0.315,2.5,0.1595,0.55,0.028499999999999998,12.25,0.03,0.438768,2.772,22.0,1.4036,4.84,0.25079999999999997,107.8,0.264,6.28236,49.86,3.181068,10.969199999999999,0.5684039999999999,244.314,0.59832,315.0,20.096999999999998,69.3,3.5909999999999997,1543.5,3.78,159.5,550.0,28.499999999999996,12250.0,30.0,35.089999999999996,1.8182999999999998,781.55,1.914,6.27,2695.0,6.6,139.64999999999998,0.34199999999999997,147.0,86.49000000000001,0.0025000000000000005,0.1936,0.9944078399999999,39.69,2500.0,10.1761,121.0,0.32489999999999997,60025.0,0.36
1030,7.1,0.2,0.41,2.1,0.054000000000000006,24.0,166.0,0.9948,3.48,0.62,10.5,6,0.5670000000000001,4.305,10.4454,74.55,252.0,36.54,22.05,6.51,1743.0,2.1,0.02214,0.05371920000000001,0.3834,1.2960000000000003,0.18792000000000003,0.11340000000000001,0.03348,8.964,0.010800000000000002,0.407868,2.9109999999999996,9.84,1.4267999999999998,0.861,0.2542,68.06,0.082,7.063079999999999,23.8752,3.461904,2.08908,0.616776,165.1368,0.19896000000000003,170.39999999999998,24.708,14.91,4.402,1178.6,1.42,83.52,50.400000000000006,14.879999999999999,3984.0,4.800000000000001,7.308,2.1576,577.68,0.6960000000000001,1.302,348.6,0.42000000000000004,102.92,0.124,33.2,110.25,0.0029160000000000006,0.16809999999999997,0.98962704,50.41,576.0,12.1104,4.41,0.3844,27556.0,0.04000000000000001
1031,6.2,0.34,0.29,7.6,0.047,45.0,232.0,0.9955,3.35,0.62,10.0,6,0.47,2.9,9.955,62.0,450.0,33.5,76.0,6.2,2320.0,3.4000000000000004,0.01363,0.046788500000000004,0.2914,2.115,0.15745,0.35719999999999996,0.02914,10.904,0.01598,0.288695,1.7979999999999998,13.049999999999999,0.9714999999999999,2.2039999999999997,0.1798,67.28,0.09860000000000001,6.1721,44.7975,3.334925,7.5658,0.61721,230.95600000000002,0.33847000000000005,279.0,20.77,47.12,3.844,1438.4,2.108,150.75,342.0,27.9,10440.0,15.3,25.46,2.077,777.2,1.139,4.712,1763.1999999999998,2.584,143.84,0.21080000000000002,78.88000000000001,100.0,0.002209,0.0841,0.9910202500000002,38.440000000000005,2025.0,11.2225,57.76,0.3844,53824.0,0.11560000000000002
1032,7.1,0.3,0.36,6.8,0.055,44.5,234.0,0.9972,3.49,0.64,10.2,6,0.5609999999999999,3.6719999999999997,10.171439999999999,72.41999999999999,453.9,35.598,69.36,6.528,2386.7999999999997,3.0599999999999996,0.019799999999999998,0.054846,0.39049999999999996,2.4475000000000002,0.19195,0.374,0.0352,12.87,0.0165,0.358992,2.5559999999999996,16.02,1.2564,2.448,0.2304,84.24,0.108,7.080119999999999,44.3754,3.4802280000000003,6.780959999999999,0.638208,233.3448,0.29916,315.95,24.779,48.279999999999994,4.544,1661.3999999999999,2.13,155.305,302.59999999999997,28.48,10413.0,13.35,23.732,2.2336,816.6600000000001,1.047,4.352,1591.2,2.04,149.76,0.192,70.2,104.03999999999999,0.003025,0.1296,0.9944078399999999,50.41,1980.25,12.180100000000001,46.239999999999995,0.4096,54756.0,0.09
1033,7.1,0.3,0.36,6.8,0.055,44.5,234.0,0.9972,3.49,0.64,10.2,6,0.5609999999999999,3.6719999999999997,10.171439999999999,72.41999999999999,453.9,35.598,69.36,6.528,2386.7999999999997,3.0599999999999996,0.019799999999999998,0.054846,0.39049999999999996,2.4475000000000002,0.19195,0.374,0.0352,12.87,0.0165,0.358992,2.5559999999999996,16.02,1.2564,2.448,0.2304,84.24,0.108,7.080119999999999,44.3754,3.4802280000000003,6.780959999999999,0.638208,233.3448,0.29916,315.95,24.779,48.279999999999994,4.544,1661.3999999999999,2.13,155.305,302.59999999999997,28.48,10413.0,13.35,23.732,2.2336,816.6600000000001,1.047,4.352,1591.2,2.04,149.76,0.192,70.2,104.03999999999999,0.003025,0.1296,0.9944078399999999,50.41,1980.25,12.180100000000001,46.239999999999995,0.4096,54756.0,0.09
1034,7.9,0.64,0.46,10.6,0.244,33.0,227.0,0.9983,2.87,0.74,9.1,3,2.2203999999999997,4.186,9.084529999999999,71.89,300.3,26.117,96.46,6.734,2065.7,5.824,0.11224,0.24358519999999997,1.9276,8.052,0.70028,2.5864,0.18056,55.388,0.15616,0.459218,3.6340000000000003,15.180000000000001,1.3202,4.876,0.34040000000000004,104.42,0.2944,7.88657,32.9439,2.865121,10.58198,0.738742,226.61409999999998,0.638912,260.7,22.673000000000002,83.74,5.846,1793.3000000000002,5.056,94.71000000000001,349.8,24.419999999999998,7491.0,21.12,30.422,2.1238,651.49,1.8368000000000002,7.843999999999999,2406.2,6.784,167.98,0.4736,145.28,82.80999999999999,0.059536,0.2116,0.9966028899999999,62.410000000000004,1089.0,8.2369,112.36,0.5476,51529.0,0.4096
1035,8.8,0.17,0.38,1.8,0.04,39.0,148.0,0.9942,3.16,0.67,10.2,6,0.408,3.876,10.140839999999999,89.76,397.79999999999995,32.232,18.36,6.834,1509.6,1.734,0.0152,0.039768,0.35200000000000004,1.56,0.1264,0.07200000000000001,0.0268,5.92,0.0068000000000000005,0.377796,3.3440000000000003,14.82,1.2008,0.684,0.2546,56.24,0.0646,8.74896,38.7738,3.1416720000000002,1.78956,0.666114,147.14159999999998,0.169014,343.20000000000005,27.808000000000003,15.840000000000002,5.896000000000001,1302.4,1.4960000000000002,123.24000000000001,70.2,26.130000000000003,5772.0,6.630000000000001,5.688000000000001,2.1172000000000004,467.68,0.5372,1.2060000000000002,266.40000000000003,0.30600000000000005,99.16000000000001,0.11390000000000002,25.16,104.03999999999999,0.0016,0.1444,0.9884336399999999,77.44000000000001,1521.0,9.985600000000002,3.24,0.4489000000000001,21904.0,0.028900000000000006
1036,7.5,0.17,0.37,1.5,0.06,18.0,75.0,0.9936,3.54,0.88,10.7,5,0.6419999999999999,3.9589999999999996,10.63152,80.25,192.6,37.878,16.049999999999997,9.415999999999999,802.5,1.819,0.022199999999999998,0.059616,0.44999999999999996,1.08,0.2124,0.09,0.0528,4.5,0.0102,0.367632,2.775,6.66,1.3098,0.5549999999999999,0.3256,27.75,0.0629,7.452,17.884800000000002,3.517344,1.4904000000000002,0.874368,74.52,0.168912,135.0,26.55,11.25,6.6,562.5,1.2750000000000001,63.72,27.0,15.84,1350.0,3.06,5.3100000000000005,3.1152,265.5,0.6018,1.32,112.5,0.255,66.0,0.1496,12.750000000000002,114.48999999999998,0.0036,0.1369,0.9872409600000001,56.25,324.0,12.531600000000001,2.25,0.7744,5625.0,0.028900000000000006
1037,7.1,0.47,0.24,6.0,0.044000000000000004,11.0,77.0,0.9956,3.21,0.56,9.7,5,0.4268,2.328,9.65732,68.86999999999999,106.69999999999999,31.136999999999997,58.199999999999996,5.432,746.9,4.558999999999999,0.01056,0.04380640000000001,0.3124,0.48400000000000004,0.14124,0.264,0.024640000000000006,3.3880000000000003,0.02068,0.238944,1.704,2.6399999999999997,0.7704,1.44,0.13440000000000002,18.48,0.11279999999999998,7.06876,10.951600000000001,3.195876,5.9736,0.557536,76.66120000000001,0.467932,78.1,22.791,42.599999999999994,3.976,546.6999999999999,3.3369999999999997,35.31,66.0,6.16,847.0,5.17,19.259999999999998,1.7976,247.17,1.5087,3.3600000000000003,462.0,2.82,43.120000000000005,0.2632,36.19,94.08999999999999,0.0019360000000000004,0.0576,0.9912193600000001,50.41,121.0,10.3041,36.0,0.31360000000000005,5929.0,0.22089999999999999
1038,7.1,0.15,0.34,5.3,0.034,33.0,104.0,0.9953,3.37,0.52,9.3,7,0.31620000000000004,3.1620000000000004,9.25629,66.03,306.90000000000003,31.341000000000005,49.29,4.836,967.2,1.395,0.01156,0.0338402,0.2414,1.122,0.11458000000000002,0.1802,0.01768,3.5360000000000005,0.0051,0.33840200000000004,2.414,11.22,1.1458000000000002,1.802,0.1768,35.36,0.051000000000000004,7.066629999999999,32.844899999999996,3.354161,5.27509,0.517556,103.5112,0.14929499999999998,234.29999999999998,23.927,37.629999999999995,3.6919999999999997,738.4,1.065,111.21000000000001,174.9,17.16,3432.0,4.95,17.861,1.7524000000000002,350.48,0.5055,2.756,551.1999999999999,0.7949999999999999,54.08,0.078,15.6,86.49000000000001,0.0011560000000000001,0.11560000000000002,0.9906220899999999,50.41,1089.0,11.356900000000001,28.09,0.27040000000000003,10816.0,0.0225
1039,7.5,0.17,0.34,1.4,0.035,13.0,102.0,0.9918,3.05,0.74,11.0,5,0.385,3.74,10.9098,82.5,143.0,33.55,15.399999999999999,8.14,1122.0,1.87,0.011900000000000003,0.034713,0.2625,0.45500000000000007,0.10675,0.049,0.025900000000000003,3.5700000000000003,0.005950000000000001,0.337212,2.5500000000000003,4.42,1.037,0.476,0.2516,34.68,0.05780000000000001,7.4385,12.8934,3.02499,1.38852,0.733932,101.1636,0.168606,97.5,22.875,10.5,5.55,765.0,1.2750000000000001,39.65,18.2,9.62,1326.0,2.21,4.27,2.2569999999999997,311.09999999999997,0.5185,1.036,142.79999999999998,0.238,75.48,0.1258,17.34,121.0,0.0012250000000000002,0.11560000000000002,0.98366724,56.25,169.0,9.302499999999998,1.9599999999999997,0.5476,10404.0,0.028900000000000006
1040,8.2,0.68,0.3,2.1,0.047,17.0,138.0,0.995,3.22,0.71,10.8,4,0.5076,3.24,10.746,88.56,183.60000000000002,34.776,22.680000000000003,7.668,1490.4,7.344000000000001,0.0141,0.046765,0.38539999999999996,0.799,0.15134,0.09870000000000001,0.03337,6.486,0.03196,0.2985,2.4599999999999995,5.1,0.966,0.63,0.213,41.4,0.20400000000000001,8.158999999999999,16.915,3.2039,2.0895,0.7064499999999999,137.31,0.6766000000000001,139.39999999999998,26.404,17.22,5.821999999999999,1131.6,5.576,54.74,35.7,12.07,2346.0,11.56,6.7620000000000005,2.2862,444.36,2.1896000000000004,1.4909999999999999,289.8,1.4280000000000002,97.97999999999999,0.4828,93.84,116.64000000000001,0.002209,0.09,0.990025,67.24,289.0,10.368400000000001,4.41,0.5041,19044.0,0.4624000000000001
1041,7.7,0.275,0.3,1.0,0.039,19.0,75.0,0.992,3.01,0.56,10.7,5,0.41729999999999995,3.2099999999999995,10.6144,82.39,203.29999999999998,32.206999999999994,10.7,5.992,802.5,2.9425,0.0117,0.038688,0.3003,0.741,0.11739,0.039,0.021840000000000002,2.925,0.010725,0.2976,2.31,5.7,0.9029999999999999,0.3,0.168,22.5,0.0825,7.6384,18.848,2.9859199999999997,0.992,0.55552,74.4,0.27280000000000004,146.3,23.177,7.7,4.312,577.5,2.1175,57.19,19.0,10.64,1425.0,5.2250000000000005,3.01,1.6856,225.74999999999997,0.82775,0.56,75.0,0.275,42.00000000000001,0.15400000000000003,20.625,114.48999999999998,0.001521,0.09,0.9840639999999999,59.290000000000006,361.0,9.060099999999998,1.0,0.31360000000000005,5625.0,0.07562500000000001
1042,7.3,0.49,0.32,5.2,0.043,18.0,104.0,0.9952,3.24,0.45,10.7,4,0.46009999999999995,3.424,10.648639999999999,78.11,192.6,34.668,55.64,4.8149999999999995,1112.8,5.242999999999999,0.01376,0.042793599999999994,0.31389999999999996,0.7739999999999999,0.13932,0.2236,0.01935,4.4719999999999995,0.02107,0.318464,2.336,5.76,1.0368000000000002,1.6640000000000001,0.14400000000000002,33.28,0.1568,7.264959999999999,17.9136,3.224448,5.17504,0.44784,103.5008,0.48764799999999997,131.4,23.652,37.96,3.285,759.1999999999999,3.577,58.32000000000001,93.60000000000001,8.1,1872.0,8.82,16.848000000000003,1.4580000000000002,336.96000000000004,1.5876000000000001,2.3400000000000003,540.8000000000001,2.548,46.800000000000004,0.2205,50.96,114.48999999999998,0.0018489999999999997,0.1024,0.9904230399999999,53.29,324.0,10.497600000000002,27.040000000000003,0.2025,10816.0,0.24009999999999998
1043,7.5,0.33,0.48,19.45,0.048,55.0,243.0,1.001,2.95,0.4,8.8,5,0.42240000000000005,4.224,8.8088,66.0,484.00000000000006,25.960000000000004,171.16,3.5200000000000005,2138.4,2.9040000000000004,0.023039999999999998,0.048047999999999993,0.36,2.64,0.1416,0.9336,0.019200000000000002,11.664,0.01584,0.4804799999999999,3.5999999999999996,26.4,1.416,9.335999999999999,0.192,116.64,0.1584,7.507499999999999,55.05499999999999,2.95295,19.46945,0.4004,243.24299999999997,0.33032999999999996,412.5,22.125,145.875,3.0,1822.5,2.475,162.25,1069.75,22.0,13365.0,18.150000000000002,57.377500000000005,1.1800000000000002,716.85,0.9735000000000001,7.78,4726.349999999999,6.4185,97.2,0.132,80.19,77.44000000000001,0.002304,0.2304,1.0020009999999997,56.25,3025.0,8.7025,378.30249999999995,0.16000000000000003,59049.0,0.10890000000000001
1044,7.2,0.21,0.37,1.6,0.049,23.0,94.0,0.9924,3.16,0.48,10.9,7,0.5341,4.033,10.81716,78.48,250.70000000000002,34.444,17.44,5.232,1024.6000000000001,2.289,0.01813,0.0486276,0.3528,1.127,0.15484,0.07840000000000001,0.02352,4.606,0.01029,0.36718799999999996,2.664,8.51,1.1692,0.592,0.17759999999999998,34.78,0.07769999999999999,7.14528,22.8252,3.135984,1.58784,0.47635199999999994,93.28559999999999,0.20840399999999998,165.6,22.752000000000002,11.520000000000001,3.456,676.8000000000001,1.512,72.68,36.800000000000004,11.04,2162.0,4.83,5.056000000000001,1.5168,297.04,0.6636,0.768,150.4,0.336,45.12,0.10079999999999999,19.74,118.81,0.0024010000000000004,0.1369,0.9848577599999999,51.84,529.0,9.985600000000002,2.5600000000000005,0.2304,8836.0,0.04409999999999999
1045,7.3,0.15,0.4,2.0,0.05,24.0,92.0,0.9932,3.14,0.45,10.5,5,0.525,4.2,10.4286,76.64999999999999,252.0,32.97,21.0,4.7250000000000005,966.0,1.575,0.020000000000000004,0.04966,0.365,1.2000000000000002,0.15700000000000003,0.1,0.022500000000000003,4.6000000000000005,0.0075,0.39728,2.92,9.600000000000001,1.2560000000000002,0.8,0.18000000000000002,36.800000000000004,0.06,7.25036,23.8368,3.118648,1.9864,0.44694,91.3744,0.14898,175.2,22.922,14.6,3.285,671.6,1.095,75.36,48.0,10.8,2208.0,3.5999999999999996,6.28,1.413,288.88,0.471,0.9,184.0,0.3,41.4,0.0675,13.799999999999999,110.25,0.0025000000000000005,0.16000000000000003,0.9864462399999999,53.29,576.0,9.8596,4.0,0.2025,8464.0,0.0225
1046,6.5,0.19,0.1,1.3,0.046,23.0,107.0,0.9937,3.29,0.45,10.0,5,0.45999999999999996,1.0,9.937000000000001,65.0,230.0,32.9,13.0,4.5,1070.0,1.9,0.0046,0.0457102,0.299,1.058,0.15134,0.0598,0.0207,4.922,0.00874,0.09937000000000001,0.65,2.3000000000000003,0.329,0.13,0.045000000000000005,10.700000000000001,0.019000000000000003,6.45905,22.8551,3.269273,1.2918100000000001,0.44716500000000003,106.3259,0.188803,149.5,21.385,8.450000000000001,2.9250000000000003,695.5,1.235,75.67,29.900000000000002,10.35,2461.0,4.37,4.277,1.4805000000000001,352.03000000000003,0.6251,0.5850000000000001,139.1,0.24700000000000003,48.15,0.0855,20.330000000000002,100.0,0.002116,0.010000000000000002,0.9874396900000001,42.25,529.0,10.8241,1.6900000000000002,0.2025,11449.0,0.0361
